timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2DeliveredKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,planningAvailableMW,forecastErrorMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,bessReserveShortfallMWh,planStatus,planFallbackUsed,planFallbackMessage,reliabilityRelaxationUsed,minimumFeasibleENSMWh,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
7534,NORMAL,629.769785765134,221.49,200,0,0,184,0,0,408.279785765134,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,629.769785765134,221.49,408.279785765134,0,0,0.89375,0,0,0,200,0,0,0,623.28,0.00631499096719289,6.48347077416645
7535,NORMAL,643.758227865503,221.49,200,0,0,184,0,0,422.268227865503,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,643.758227865503,221.49,422.268227865503,0,0,0.89375,0,0,0,200,0,0,0,635.04,3.89600010693641,4.82222775856656
7536,NORMAL,661.867266047008,221.13,200,0,0,184,0,0,440.737266047008,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,661.867266047008,221.13,440.737266047008,0,0,0.89375,0,0,0,200,0,0,0,650.72,11.1472660470078,0
7537,NORMAL,682.090037845952,221.13,200,0,0,184,0,0,460.960037845952,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,682.090037845952,221.13,460.960037845952,0,0,0.89375,0,0,0,200,0,0,0,663.656,18.4340378459524,0
7538,NORMAL,679.569463708731,221.13,200,0,0,184,0,0,458.439463708731,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,679.569463708731,221.13,458.439463708731,0,0,0.89375,0,0,0,200,0,0,0,665.224,14.3454637087307,0
7539,NORMAL,664.254037990147,221.13,200,0,0,184,0,0,443.124037990147,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,664.254037990147,221.13,443.124037990147,0,0,0.89375,0,0,0,200,0,0,0,649.152,15.1020379901466,0
7540,NORMAL,633.848463064524,221.13,200,0,0,184,0,0,412.718463064524,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,633.848463064524,221.13,412.718463064524,0,0,0.89375,0,0,0,200,0,0,0,623.28,10.5684630645245,0
7541,NORMAL,608.07194946114,221.13,200,0,0,184,0,0,386.94194946114,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,608.07194946114,221.13,386.94194946114,0,0,0.89375,0,0,0,200,0,0,0,597.8,10.2719494611397,0
7542,NORMAL,561.750891520494,221.13,200,0,0,184,0,0,340.620891520494,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,561.750891520494,221.13,340.620891520494,0,0,0.89375,0,0,0,200,0,0,0,547.036,14.7148915204946,0
7543,NORMAL,490.509214240424,221.13,200,0,0,184,0,0,269.379214240424,0,71640,4422.6,-67217.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,490.509214240424,221.13,269.379214240424,0,0,0.89375,0,0,0,200,0,0,0,480.2,10.3092142404239,0
7544,NORMAL,466.6813445239,221.13,200,0,0,184,0,0,245.5513445239,0,71640,4422.6,-67217.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,466.6813445239,221.13,245.5513445239,0,0,0.89375,0,0,0,200,0,0,0,461.874,4.80734452389961,0
7545,NORMAL,490.046482584951,221.13,200,0,0,184,0,0,268.916482584951,0,71640,4422.6,-67217.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,490.046482584951,221.13,268.916482584951,0,0,0.89375,0,0,0,200,0,0,0,489.902,0.144482584950777,0
7546,NORMAL,539.49,221.13,200,0,0,184,0,0,318.36,0,71640,4422.6,-67217.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,539.49,221.13,318.36,0,0,0.89375,0,0,0,200,0,0,0,539.49,0,0
7547,NORMAL,592.45485859082,221.49,200,0,0,184,0,0,370.96485859082,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,592.45485859082,221.49,370.96485859082,0,0,0.89375,0,0,0,200,0,0,0,592.312,0,0.142858590820011
7548,NORMAL,618.801415331254,221.49,200,0,0,184,0,0,397.311415331254,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,618.801415331254,221.49,397.311415331254,0,0,0.89375,0,0,0,200,0,0,0,615.44,0,3.36141533125378
7549,NORMAL,643.390227758567,221.49,200,0,0,184,0,0,421.900227758567,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,643.390227758567,221.49,421.900227758567,0,0,0.89375,0,0,0,200,0,0,0,638.568,0,4.82222775856656
7550,NORMAL,663.475470774166,221.49,200,0,0,184,0,0,441.985470774166,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,663.475470774166,221.49,441.985470774166,0,0,0.89375,0,0,0,200,0,0,0,656.992,0,6.48347077416645
7551,NORMAL,672.570633421327,221.49,200,0,0,184,0,0,451.080633421327,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,672.570633421327,221.49,451.080633421327,0,0,0.89375,0,0,0,200,0,0,0,664.048,0,8.52263342132742
7552,NORMAL,668.179470774166,221.49,200,0,0,184,0,0,446.689470774166,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,668.179470774166,221.49,446.689470774166,0,0,0.89375,0,0,0,200,0,0,0,661.696,0,6.48347077416645
7553,NORMAL,658.393415331254,221.49,200,0,0,184,0,0,436.903415331254,0,119480,4429.8,-115050.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,658.393415331254,221.49,436.903415331254,0,0,0.89375,0,0,0,200,0,0,0,655.032,0,3.36141533125378
7554,NORMAL,643.272,221.13,200,0,0,184,0,0,422.142,0,119480,4422.6,-115057.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,643.272,221.13,422.142,0,0,0.89375,0,0,0,200,0,0,0,643.272,0,0
7555,NORMAL,627.2,221.13,200,0,0,184,0,0,406.07,0,119480,4422.6,-115057.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,627.2,221.13,406.07,0,0,0.89375,0,0,0,200,0,0,0,627.2,0,0
7556,NORMAL,606.424,221.13,200,0,0,184,0,0,385.294,0,119480,4422.6,-115057.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,606.424,221.13,385.294,0,0,0.89375,0,0,0,200,0,0,0,606.424,0,0
7557,NORMAL,586.922,221.13,200,0,0,184,0,0,365.792,0,119480,4422.6,-115057.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,586.922,221.13,365.792,0,0,0.89375,0,0,0,200,0,0,0,586.922,0,0
7558,NORMAL,554.625239607273,221.13,200,0,0,184,0,0,333.495239607273,0,71640,4422.6,-67217.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,554.625239607273,221.13,333.495239607273,0,0,0.89375,0,0,0,200,0,0,0,554.582,0.0432396072732364,0
7559,NORMAL,536.713555810748,221.13,200,0,0,184,0,0,315.583555810748,0,71640,4422.6,-67217.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,536.713555810748,221.13,315.583555810748,0,0,0.89375,0,0,0,200,0,0,0,527.632,9.08155581074835,0
7560,NORMAL,540.56157904157,221.49,200,0,0,184,0,0,319.07157904157,0,49560,4429.8,-45130.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,540.56157904157,221.49,319.07157904157,0,0,0.89375,0,0,0,200,0,0,0,513.618,26.301533611252,0.642045430317657
7561,NORMAL,537.460005642867,221.49,200,0,0,184,0,0,315.970005642867,0,49560,4429.8,-45130.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,537.460005642867,221.49,315.970005642867,0,0,0.89375,0,0,0,200,0,0,0,493.136,42.9913330895019,1.33267255336529
7562,NORMAL,513.886108733394,221.49,200,0,0,184,0,0,292.396108733394,0,49560,4429.8,-45130.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,513.886108733394,221.49,292.396108733394,0,0,0.89375,0,0,0,200,0,0,0,455.406,56.3176380638605,2.16247066953362
7563,NORMAL,480.962435063811,221.49,200,0,0,184,0,0,259.472435063811,0,49560,4429.8,-45130.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,480.962435063811,221.49,259.472435063811,0,0,0.89375,0,0,0,200,0,0,0,412.286,65.3150197325569,3.36141533125378
7564,NORMAL,434.412246228255,221.49,200,0,0,184,0,0,212.922246228255,0,49560,4429.8,-45130.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,434.412246228255,221.49,212.922246228255,0,0,0.89375,0,0,0,200,0,0,0,362.3452,67.2448184696883,4.82222775856656
7565,NORMAL,381.918581206922,221.49,200,0,0,184,0,0,160.428581206922,0,49560,4429.8,-45130.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,381.918581206922,221.49,160.428581206922,0,0,0.89375,0,0,0,200,0,0,0,315.4228,60.0123104327557,6.48347077416645
7566,NORMAL,358.485661959733,221.49,200,0,0,184,0,0,136.995661959733,0,49560,4429.8,-45130.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,358.485661959733,221.49,136.995661959733,0,0,0.89375,0,0,0,200,0,0,0,290.8444,51.2369336240065,16.4043283357266
7567,NORMAL,342.674570430424,221.49,200,0,0,184,0,0,121.184570430424,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,342.674570430424,221.49,121.184570430424,0,0,0.89375,0,0,0,200,0,0,0,289.7272,33.3606549285696,19.5867155018544
7568,NORMAL,343.462539018138,221.49,200,0,0,184,0,0,121.972539018138,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,343.462539018138,221.49,121.972539018138,0,0,0.89375,0,0,0,200,0,0,0,305.368,15.3599056738644,22.7346333442739
7569,NORMAL,357.690983979123,221.49,200,0,0,184,0,0,136.200983979123,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,357.690983979123,221.49,136.200983979123,0,0,0.89375,0,0,0,200,0,0,0,331.0636,0.643724073126428,25.9836599059962
7570,NORMAL,420.9787898688,221.49,200,0,0,184,0,0,199.4887898688,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,420.9787898688,221.49,199.4887898688,0,0,0.89375,0,0,0,200,0,0,0,391.804,0,29.1747898688002
7571,NORMAL,512.6087898688,221.49,200,0,0,184,0,0,291.1187898688,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,512.6087898688,221.49,291.1187898688,0,0,0.89375,0,0,0,200,0,0,0,483.434,0,29.1747898688002
7572,NORMAL,576.142,221.13,200,0,0,184,0,0,355.012,0,71640,4422.6,-67217.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,576.142,221.13,355.012,0,0,0.89375,0,0,0,200,0,0,0,576.142,0,0
7573,NORMAL,604.464,221.13,200,0,0,184,0,0,383.334,0,71640,4422.6,-67217.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,604.464,221.13,383.334,0,0,0.89375,0,0,0,200,0,0,0,604.464,0,0
7574,NORMAL,606.424,221.13,200,0,0,184,0,0,385.294,0,71640,4422.6,-67217.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,606.424,221.13,385.294,0,0,0.89375,0,0,0,200,0,0,0,606.424,0,0
7575,NORMAL,594.664,221.13,200,0,0,184,0,0,373.534,0,71640,4422.6,-67217.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,594.664,221.13,373.534,0,0,0.89375,0,0,0,200,0,0,0,594.664,0,0
7576,NORMAL,573.992470669534,221.49,200,0,0,184,0,0,352.502470669534,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,573.992470669534,221.49,352.502470669534,0,0,0.89375,0,0,0,200,0,0,0,571.83,0,2.16247066953362
7577,NORMAL,553.631415331254,221.49,200,0,0,184,0,0,332.141415331254,0,119480,4429.8,-115050.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,553.631415331254,221.49,332.141415331254,0,0,0.89375,0,0,0,200,0,0,0,550.27,0,3.36141533125378
7578,NORMAL,546.468227758567,221.49,200,0,0,184,0,0,324.978227758567,0,119480,4429.8,-115050.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,546.468227758567,221.49,324.978227758567,0,0,0.89375,0,0,0,200,0,0,0,541.646,0,4.82222775856656
7579,NORMAL,540.583470774166,221.49,200,0,0,184,0,0,319.093470774166,0,119480,4429.8,-115050.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,540.583470774166,221.49,319.093470774166,0,0,0.89375,0,0,0,200,0,0,0,534.1,0,6.48347077416645
7580,NORMAL,530.764633421328,221.49,200,0,0,184,0,0,309.274633421328,0,119480,4429.8,-115050.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,530.764633421328,221.49,309.274633421328,0,0,0.89375,0,0,0,200,0,0,0,522.242,0,8.52263342132742
7581,NORMAL,517.828633421327,221.49,200,0,0,184,0,0,296.338633421327,0,119480,4429.8,-115050.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,517.828633421327,221.49,296.338633421327,0,0,0.89375,0,0,0,200,0,0,0,509.306,0,8.52263342132742
7582,NORMAL,503.942759295339,221.49,200,0,0,184,0,0,282.452759295339,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,503.942759295339,221.49,282.452759295339,0,0,0.89375,0,0,0,200,0,0,0,497.448,0.011288521172807,6.48347077416645
7583,NORMAL,500.776695493509,221.49,200,0,0,184,0,0,279.286695493509,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,500.776695493509,221.49,279.286695493509,0,0,0.89375,0,0,0,200,0,0,0,490.98,4.97446773494279,4.82222775856656
7584,NORMAL,494.237119798368,221.13,200,0,0,184,0,0,273.107119798368,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,494.237119798368,221.13,273.107119798368,0,0,0.89375,0,0,0,200,0,0,0,481.278,12.9591197983675,0
7585,NORMAL,476.725953464393,221.13,200,0,0,184,0,0,255.595953464393,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,476.725953464393,221.13,255.595953464393,0,0,0.89375,0,0,0,200,0,0,0,454.328,22.3979534643926,0
7586,NORMAL,440.293914393396,221.13,200,0,0,184,0,0,219.163914393396,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,440.293914393396,221.13,219.163914393396,0,0,0.89375,0,0,0,200,0,0,0,410.13,30.1639143933957,0
7587,NORMAL,411.762876634816,221.13,200,0,0,184,0,0,190.632876634816,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,411.762876634816,221.13,190.632876634816,0,0,0.89375,0,0,0,200,0,0,0,375.634,36.1288766348157,0
7588,NORMAL,383.747247149329,221.13,200,0,0,184,0,0,162.61724714933,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,383.747247149329,221.13,162.61724714933,0,0,0.89375,0,0,0,200,0,0,0,345.5872,38.1600471493295,0
