timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2ProducedKg,h2PipeDeliveredKg,h2ShipDeliveredKg,h2DeliveredKg,h2InventoryDeltaKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,runStatus,strictPass,relaxedPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,forecastSigmaMW,planningAvailableMW,forecastErrorMW,planningWindowH,plannedFirstHourAllocatedMW,plannedFirstHourHydrogenMW,plannedWindowHydrogenMWh,plannedMinimumAllocatedInputMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,h2ReserveTargetKg,bessReserveShortfallMWh,h2ReserveShortfallKg,reserveMode,planStatus,planFallbackUsed,planFallbackMessage,reserveConstraintRelaxationUsed,reliabilityRelaxationUsed,minimumFeasibleENSMWh,reserveTargetEnforced,reserveTargetFallbackUsed,normalStateFloorEnforced,normalBessFloorShortfallMWh,normalH2FloorShortfallKg,surplusRedispatchUsed,surplusRedispatchHydrogenMWh,surplusRedispatchCurtailmentReductionMWh,surplusRedispatchTriggerMW,mainConclusionEligible,mainConclusionStatus,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pComputeBaseUnservedMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW,bessChargeMWh,bessDischargeMWh,bessThroughputMWh,proxyProjectGHGKgCO2e,proxyAvoidedGHGKgCO2e,proxyNetGHGKgCO2e
8633,NORMAL,127.625415331254,127.625415331254,106.135415331254,0,0,97.6445821047535,0,0,0,0,0,0,0,0,44588.6765819218,2552.50830662508,-42036.1682752967,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,127.625415331254,127.625415331254,0,0,0,0.89375,0,0,0,106.135415331254,0,0,0,0,124.264,0,3.36141533125378,0,0,0,1914.38122996881,48822.2910523767,-46907.9098224079
8634,NORMAL,122.618227758567,122.618227758567,101.128227758567,0,0,93.0379695378812,0,0,0,0,0,0,0,0,42739.8586943332,2452.36455517133,-40287.4941391619,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,122.618227758567,122.618227758567,0,0,0,0.89375,0,0,0,101.128227758567,0,0,0,0,117.796,0,4.82222775856656,0,0,0,1839.2734163785,46518.9847689406,-44679.7113525621
8635,NORMAL,130.159470774166,130.159470774166,108.669470774166,0,0,99.9759131122331,0,0,0,0,0,0,0,0,45524.3329684636,2603.18941548333,-42921.1435529803,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,130.159470774166,130.159470774166,0,0,0,0.89375,0,0,0,108.669470774166,0,0,0,0,123.676,0,6.48347077416645,0,0,0,1952.3920616125,49987.9565561166,-48035.5644945041
8636,NORMAL,148.074633421327,148.074633421327,126.584633421327,0,0,116.457862747621,0,0,0,0,0,0,0,0,52139.1986351303,2961.49266842655,-49177.7059667037,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,148.074633421327,148.074633421327,0,0,0,0.89375,0,0,0,126.584633421327,0,0,0,0,139.552,0,8.52263342132742,0,0,0,2221.11950131991,58228.9313738106,-56007.8118724907
8637,NORMAL,172.006233421327,172.006233421327,150.516233421327,0,0,138.474934747621,0,0,0,0,0,0,0,0,60975.5303116103,3440.12466842655,-57535.4056431837,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,172.006233421327,172.006233421327,0,0,0,0.89375,0,0,0,150.516233421327,0,0,0,0,163.4836,0,8.52263342132742,0,0,0,2580.09350131991,69237.4673738106,-66657.3738724907
8638,NORMAL,201.248670774166,201.248670774166,179.758670774166,0,0,165.377977112233,0,0,0,0,0,0,0,0,71772.7973342236,4024.97341548333,-67747.8239187403,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,201.248670774166,201.248670774166,0,0,0,0.89375,0,0,0,179.758670774166,0,0,0,0,194.7652,0,6.48347077416645,0,0,0,3018.7300616125,82688.9885561166,-79670.2584945041
8639,NORMAL,232.624765660464,221.49,200,0,0,184,0,0,0,0,0,0,11.134765660464,0,79246.56,4429.8,-74816.76,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,11.134765660464,1,MAIN_CONCLUSION_ELIGIBLE,232.624765660464,221.49,11.134765660464,0,0,0.89375,0,0,0,200,0,0,0,0,226.0468,1.75573790189743,4.82222775856656,0,0,0,3322.35,92000,-88677.65
8640,NORMAL,258.055020502296,221.13,200,0,0,184,0,0,0,0,0,0,36.9250205022958,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,36.9250205022958,1,MAIN_CONCLUSION_ELIGIBLE,258.055020502296,221.13,36.9250205022958,0,0,0.89375,0,0,0,200,0,0,0,0,241.6876,16.3674205022958,0,0,0,0,3316.95,92000,-88683.05
8641,NORMAL,268.006614033827,221.13,200,0,0,184,0,0,0,0,0,0,46.8766140338273,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,46.8766140338273,1,MAIN_CONCLUSION_ELIGIBLE,268.006614033827,221.13,46.8766140338273,0,0,0.89375,0,0,0,200,0,0,0,0,234.9844,33.0222140338274,0,0,0,0,3316.95,92000,-88683.05
8642,NORMAL,257.185202710108,221.13,200,0,0,184,0,0,0,0,0,0,36.0552027101082,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,36.0552027101082,1,MAIN_CONCLUSION_ELIGIBLE,257.185202710108,221.13,36.0552027101082,0,0,0.89375,0,0,0,200,0,0,0,0,210.406,46.7792027101082,0,0,0,0,3316.95,92000,-88683.05
8643,NORMAL,231.669784616806,221.13,200,0,0,184,0,0,0,0,0,0,10.539784616806,0,79246.56,4422.6,-74823.96,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,10.539784616806,1,MAIN_CONCLUSION_ELIGIBLE,231.669784616806,221.13,10.539784616806,0,0,0.89375,0,0,0,200,0,0,0,0,175.7728,55.8969846168059,0,0,0,0,3316.95,92000,-88683.05
8644,NORMAL,200.785799992475,200.785799992475,179.655799992475,0,0,165.283335993077,0,0,0,0,0,0,0,0,71734.8140674617,4015.71599984951,-67719.0980676122,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,200.785799992475,200.785799992475,0,0,0,0.89375,0,0,0,179.655799992475,0,0,0,0,144.256,56.5297999924755,0,0,0,0,3011.78699988713,82641.6679965387,-79629.8809966516
8645,NORMAL,179.446098707456,179.446098707456,158.316098707456,0,0,145.650810810859,0,0,0,0,0,0,0,0,63855.4964108302,3588.92197414911,-60266.5744366811,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,179.446098707456,179.446098707456,0,0,0,0.89375,0,0,0,158.316098707456,0,0,0,0,125.44,54.0060987074556,0,0,0,0,2691.69148061183,72825.4054054296,-70133.7139248177
8646,NORMAL,159.54394980896,159.54394980896,138.41394980896,0,0,127.340833824243,0,0,0,0,0,0,0,0,56506.9702470217,3190.8789961792,-53316.0912508425,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,159.54394980896,159.54394980896,0,0,0,0.89375,0,0,0,138.41394980896,0,0,0,0,111.916,47.6279498089598,0,0,0,0,2393.1592471344,63670.4169121215,-61277.2576649871
8647,NORMAL,137.818681092632,137.818681092632,116.688681092632,0,0,107.353586605222,0,0,0,0,0,0,0,0,48485.2884481396,2756.37362185264,-45728.914826287,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,137.818681092632,137.818681092632,0,0,0,0.89375,0,0,0,116.688681092632,0,0,0,0,103.684,34.1346810926321,0,0,0,0,2067.28021638948,53676.7933026108,-51609.5130862213
8648,NORMAL,115.921513610296,115.921513610296,94.7915136102959,0,0,87.2081925214722,0,0,0,0,0,0,0,0,40400.1359865677,2318.43027220592,-38081.7057143617,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,115.921513610296,115.921513610296,0,0,0,0.89375,0,0,0,94.7915136102959,0,0,0,0,98.392,17.5295136102959,0,0,0,0,1738.82270415444,43604.0962607361,-41865.2735565817
8649,NORMAL,91.4347932213414,91.4347932213414,70.3047932213414,0,0,64.680409763634,0,0,0,0,0,0,0,0,31358.8356545369,1828.69586442683,-29530.1397901101,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,91.4347932213414,91.4347932213414,0,0,0,0.89375,0,0,0,70.3047932213414,0,0,0,0,89.572,1.86279322134133,0,0,0,0,1371.52189832012,32340.204881817,-30968.6829834969
8650,NORMAL,81.34,81.34,60.21,0,0,55.3932,0,0,0,0,0,0,0,0,27631.506888,1626.8,-26004.706888,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,81.34,81.34,0,0,0,0.89375,0,0,0,60.21,0,0,0,0,81.34,0,0,0,0,0,1220.1,27696.6,-26476.5
8651,NORMAL,76.19085859082,76.19085859082,54.70085859082,0,0,50.3247899035544,0,0,0,0,0,0,0,0,25597.3511798925,1523.8171718164,-24073.5340080761,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,76.19085859082,76.19085859082,0,0,0,0.89375,0,0,0,54.70085859082,0,0,0,0,76.048,0,0.142858590820011,0,0,0,1142.8628788623,25162.3949517772,-24019.5320729149
8652,NORMAL,68.2374153312538,68.2374153312538,46.7474153312538,0,0,43.0076221047535,0,0,0,0,0,0,0,0,22660.6790555218,1364.74830662508,-21295.9307488967,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,68.2374153312538,68.2374153312538,0,0,0,0.89375,0,0,0,46.7474153312538,0,0,0,0,64.876,0,3.36141533125378,0,0,0,1023.56122996881,21503.8110523767,-20480.2498224079
8653,NORMAL,54.4102277585665,54.4102277585665,32.9202277585665,0,0,30.2866095378812,0,0,0,0,0,0,0,0,17555.2278719332,1088.20455517133,-16467.0233167619,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,54.4102277585665,54.4102277585665,0,0,0,0.89375,0,0,0,32.9202277585665,0,0,0,0,49.588,0,4.82222775856656,0,0,0,816.153416378498,15143.3047689406,-14327.1513525621
8654,NORMAL,46.0754707741664,46.0754707741664,24.5854707741664,0,0,22.6186331122331,0,0,0,0,0,0,0,0,14477.7622132636,921.509415483329,-13556.2527977803,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,46.0754707741664,46.0754707741664,0,0,0,0.89375,0,0,0,24.5854707741664,0,0,0,0,39.592,0,6.48347077416645,0,0,0,691.132061612496,11309.3165561166,-10618.1844945041
8655,NORMAL,50.4666334213274,50.4666334213274,28.9766334213274,0,0,26.6585027476212,0,0,0,0,0,0,0,0,16099.1234927303,1009.33266842655,-15089.7908243037,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,50.4666334213274,50.4666334213274,0,0,0,0.89375,0,0,0,28.9766334213274,0,0,0,0,41.944,0,8.52263342132742,0,0,0,756.999501319911,13329.2513738106,-12572.2518724907
8656,NORMAL,63.1274707741664,63.1274707741664,41.6374707741664,0,0,38.3064731122331,0,0,0,0,0,0,0,0,20773.9199188636,1262.54941548333,-19511.3705033803,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,63.1274707741664,63.1274707741664,0,0,0,0.89375,0,0,0,41.6374707741664,0,0,0,0,56.644,0,6.48347077416645,0,0,0,946.912061612497,19153.2365561166,-18206.3244945041
8657,NORMAL,78.8214153312538,78.8214153312538,57.3314153312538,0,0,52.7449021047535,0,0,0,0,0,0,0,0,26568.6390107218,1576.42830662508,-24992.2107040967,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,78.8214153312538,78.8214153312538,0,0,0,0.89375,0,0,0,57.3314153312538,0,0,0,0,75.46,0,3.36141533125378,0,0,0,1182.32122996881,26372.4510523767,-25190.1298224079
8658,NORMAL,94.864,94.864,73.734,0,0,67.83528,0,0,0,0,0,0,0,0,32625.0112752,1897.28,-30727.7312752,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,94.864,94.864,0,0,0,0.89375,0,0,0,73.734,0,0,0,0,94.864,0,0,0,0,0,1422.96,33917.64,-32494.68
8659,NORMAL,116.62,116.62,95.49,0,0,87.8508,0,0,0,0,0,0,0,0,40658.040072,2332.4,-38325.640072,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,116.62,116.62,0,0,0,0.89375,0,0,0,95.49,0,0,0,0,116.62,0,0,0,0,0,1749.3,43925.4,-42176.1
8660,NORMAL,127.204,127.204,106.074,0,0,97.58808,0,0,0,0,0,0,0,0,44566.0000272,2544.08,-42021.9200272,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,127.204,127.204,0,0,0,0.89375,0,0,0,106.074,0,0,0,0,127.204,0,0,0,0,0,1908.06,48794.04,-46885.98
8661,NORMAL,121.912,121.912,100.782,0,0,92.71944,0,0,0,0,0,0,0,0,42612.0200496,2438.24,-40173.7800496,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,121.912,121.912,0,0,0,0.89375,0,0,0,100.782,0,0,0,0,121.912,0,0,0,0,0,1828.68,46359.72,-44531.04
8662,NORMAL,108.388,108.388,87.258,0,0,80.27736,0,0,0,0,0,0,0,0,37618.5156624,2167.76,-35450.7556624,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,108.388,108.388,0,0,0,0.89375,0,0,0,87.258,0,0,0,0,108.388,0,0,0,0,0,1625.82,40138.68,-38512.86
8663,NORMAL,89.6321757843377,89.6321757843377,68.5021757843377,0,0,63.0220017215907,0,0,0,0,0,0,0,0,30693.2501709432,1792.64351568675,-28900.6066552564,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,89.6321757843377,89.6321757843377,0,0,0,0.89375,0,0,0,68.5021757843377,0,0,0,0,87.808,1.82417578433767,0,0,0,0,1344.48263676507,31511.0008607953,-30166.5182240303
8664,NORMAL,73.7956344119571,73.7956344119571,52.3056344119571,0,0,48.1211836590005,0,0,0,0,0,0,0,0,24712.9558497033,1475.91268823914,-23237.0431614641,1,1,PASS_STRICT,1,0,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NaN,NaN,NONE,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,0,NaN,0,0,0,NaN,NaN,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,73.7956344119571,73.7956344119571,0,0,0,0.89375,0,0,0,52.3056344119571,0,0,0,0,57.82,15.3335889816394,0.642045430317657,0,0,0,1106.93451617936,24060.5918295003,-22953.6573133209
